BeachName,lat_y1,lon_x1,lat_y2,lon_x2,BeachLength_m,EventDate,G3,G4,G7,G8,G10,G13,G21,G22,G23,G24,G25,G26,G27,G28,G30,G31,G32,G33,G34,G35,G37,G49,G50,G52,G59,G65,G66,G67,G70,G71,G79,G80,G82,G83,G87,G89,G90,G91,G93,G95,G96,G99,G100,G101,G124,G125,G126,G128,G131,G133,G134,G137,G138,G142,G144,G145,G147,G151,G152,G153,G154,G155,G156,G158,G159,G160,G165,G167,G171,G172,G175,G176,G177,G178,G179,G182,G188,G191,G194,G195,G198,G199,G200,G203,G204,G208,G210,G211,G213,TOTAL,Area,DENSITY,Plastic,Rubber,Cloth/textile,Paper/Cardboard,Wood (Processed/Worked),Metal,Glass/ceramics,Unidentified,Chemicals,Essen,Trinken,Rauchen,Erholung,Haushalt,PersÌ¦nliche GegenstÌ_nde,Bau und Industrie,Fischen,Hygieneartikel,Medizin,Weitere,Fragmente,Month,Jahreszeit,Gebiet,Besucheranzahl,Besucheranzahl,Abfall pro Besucher,GewÌ_sser,Standorteigenschaft am Fluss,MÌ_ndung,Percent_WashedAshore,Total_WashedAshore,Wird die FlÌ_che gereinigt?,Wann finden die Erhebungen in Bezug zur Reinigung statt?,Region
Aare_bern_gerberm,46.98936306,7.452097669,46.98999934,7.451373357,89,10/31/17,2,1,1,0,1,0,1,0,0,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,1,0,0,0,0,0,0,0,0,2,4,47,0,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,4,0,0,2,5,0,0,0,108,400,0.27,34,0,53,6,0,8,7,0,0,6,3,5,0,7,0,4,2,15,0,58,8,Oktober,Herbst,Agglomeration,101-500 (4-17 pro Tag),250,0.432,Fluss / Bach,innere Seite Kurve,nein,0.95,102.6,ich weiss es nicht,0,Region Bern
Aare_bern_gerberm,46.98936306,7.452097669,46.98999934,7.451373357,89,11/17/17,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,3,0,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,66,450,0.146666667,20,0,39,0,0,3,4,0,0,4,0,4,0,4,3,1,2,5,0,39,4,November,Herbst,Agglomeration,0-100 (0-3 pro Tag),50,1.32,Fluss / Bach,innere Seite Kurve,nein,0.95,62.7,ich weiss es nicht,0,Region Bern
Aare_bern_gerberm,46.98936306,7.452097669,46.98999934,7.451373357,89,12/26/17,2,3,1,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,1,0,0,0,5,11,0,0,0,96,450,0.213333333,27,0,47,0,0,6,16,0,0,4,2,4,0,5,0,10,0,8,0,51,12,Dezember,Winter,Agglomeration,0-100 (0-3 pro Tag),50,1.92,Fluss / Bach,innere Seite Kurve,nein,0.95,91.2,ich weiss es nicht,0,Region Bern
Aare_bern_gerberm,46.98936306,7.452097669,46.98999934,7.451373357,89,1/27/18,5,8,0,0,0,0,0,0,0,0,2,0,0,0,7,0,1,1,2,0,0,0,5,0,1,0,2,13,0,1,6,2,0,0,2,2,0,0,2,0,12,0,0,3,7,0,0,1,0,0,0,2,0,5,14,34,0,0,1,0,1,0,11,0,0,0,1,0,0,0,5,0,2,0,0,2,0,1,1,0,3,0,2,0,0,17,0,0,0,187,270,0.692592593,84,1,55,13,1,14,19,0,0,12,8,3,1,27,3,9,3,26,0,59,36,Januar,Winter,Agglomeration,0-100 (0-3 pro Tag),50,3.74,Fluss / Bach,innere Seite Kurve,nein,0.95,177.65,ich weiss es nicht,0,Region Bern
Aare_bern_gerberm,46.98936306,7.452097669,46.98999934,7.451373357,89,3/31/18,6,3,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,4,0,1,0,0,3,0,0,6,5,0,0,0,2,0,0,1,0,7,0,0,2,3,1,0,0,1,0,0,4,0,2,7,35,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,6,2,0,0,0,9,0,0,0,127,450,0.282222222,50,2,48,4,0,14,9,0,0,2,2,4,2,18,4,6,1,14,0,50,24,MÌ_rz,FrÌ_hling,Agglomeration,0-100 (0-3 pro Tag),50,2.54,Fluss / Bach,innere Seite Kurve,nein,0.95,120.65,ich weiss es nicht,0,Region Bern
aare_bern_scheurerk,46.97096722,7.452585674,46.97080631,7.451389792,92,04/02/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,April,FrÌ_hling,Stadt,101-500 (4-17 pro Tag),250,0.008,Fluss / Bach,innere Seite Kurve,nein,0.4,0.8,ich weiss es nicht,0,Region Bern
aare_bern_scheurerk,46.97096722,7.452585674,46.97080631,7.451389792,92,5/21/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mai,FrÌ_hling,Stadt,101-500 (4-17 pro Tag),250,0,Fluss / Bach,innere Seite Kurve,nein,0.4,0,ich weiss es nicht,0,Region Bern
aare_bern_scheurerk,46.97096722,7.452585674,46.97080631,7.451389792,92,07/09/17,0,0,0,0,1,0,2,0,0,0,0,0,36,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,50,1.6,51,0,1,10,0,18,0,0,0,11,12,36,0,1,0,0,0,0,0,7,13,Juli,Sommer,Stadt,101-500 (4-17 pro Tag),250,0.32,Fluss / Bach,innere Seite Kurve,nein,0.4,32,ich weiss es nicht,0,Region Bern
aare_bern_scheurerk,46.97096722,7.452585674,46.97080631,7.451389792,92,8/31/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,August,Sommer,Stadt,101-500 (4-17 pro Tag),250,0,Fluss / Bach,innere Seite Kurve,nein,0.4,0,ich weiss es nicht,0,Region Bern
aare_bern_scheurerk,46.97096722,7.452585674,46.97080631,7.451389792,92,9/15/17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,26,2100,0.012380952,14,0,1,2,0,5,4,0,0,1,1,3,1,2,2,5,0,0,0,5,6,September,Herbst,Stadt,101-500 (4-17 pro Tag),250,0.104,Fluss / Bach,innere Seite Kurve,nein,0.4,10.4,ich weiss es nicht,0,Region Bern
aare_bern_scheurerk,46.97096722,7.452585674,46.97080631,7.451389792,92,10/21/17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2100,0.006190476,8,0,1,4,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,2,4,Oktober,Herbst,Stadt,0-100 (0-3 pro Tag),50,0.26,Fluss / Bach,innere Seite Kurve,nein,0.4,5.2,ich weiss es nicht,0,Region Bern
aare_bern_scheurerk,46.97096722,7.452585674,46.97080631,7.451389792,92,11/16/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,2,0,0,0,2,3,0,0,0,35,2100,0.016666667,19,1,0,4,0,6,5,0,0,1,2,0,1,4,0,2,0,15,0,5,5,November,Herbst,Stadt,0-100 (0-3 pro Tag),50,0.7,Fluss / Bach,innere Seite Kurve,nein,0.4,14,ich weiss es nicht,0,Region Bern
aare_bern_scheurerk,46.97096722,7.452585674,46.97080631,7.451389792,92,1/23/18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Januar,Winter,Stadt,0-100 (0-3 pro Tag),50,0,Fluss / Bach,innere Seite Kurve,nein,0.4,0,ich weiss es nicht,0,Region Bern
aare_bern_scheurerk,46.97096722,7.452585674,46.97080631,7.451389792,92,3/15/18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,3,1,0,0,2,5,3,0,0,35,4200,0.008333333,13,1,1,1,2,7,10,0,0,1,3,0,0,1,0,6,0,0,0,14,10,MÌ_rz,FrÌ_hling,Stadt,0-100 (0-3 pro Tag),50,0.7,Fluss / Bach,innere Seite Kurve,nein,0.4,14,ich weiss es nicht,0,Region Bern
Aare_Brugg_BuchiE,47.49485534,8.23655808,47.49467313,8.236561215,20,04/12/17,0,0,2,1,0,0,0,0,0,0,0,0,4,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,21,0,5,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,200,0.245,43,0,0,0,0,6,0,0,0,5,10,4,21,2,0,1,0,0,0,0,6,April,FrÌ_hling,Land,101-500 (4-17 pro Tag),250,0.196,Fluss / Bach,gerader Flussverlauf,nein,0.2,9.8,ich weiss es nicht,zufÌ_llig,Region ZÌ_rich
Aare_Brugg_BuchiE,47.49485534,8.23655808,47.49467313,8.236561215,20,05/08/17,,,,,,,,,1,,,,25,,2,,,,,,,,,,,,,4,,,3,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,,,,5,1,,,,,,,,,,,,,,,,44,100,0.44,35,1,0,2,0,6,0,0,0,7,2,25,0,0,0,0,0,0,0,6,4,Mai,FrÌ_hling,Land,501-1'000 (18-33 pro Tag),750,0.058666667,Fluss / Bach,gerader Flussverlauf,nein,0.2,8.8,ich weiss es nicht,zufÌ_llig,Region ZÌ_rich
Aare_Brugg_BuchiE,47.49485534,8.23655808,47.49467313,8.236561215,20,6/13/17,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,140,0.171428571,16,0,0,6,0,2,0,0,0,1,1,14,0,0,0,0,0,0,0,5,3,Juni,Sommer,Land,501-1'000 (18-33 pro Tag),750,0.032,Fluss / Bach,gerader Flussverlauf,nein,0.2,4.8,ich weiss es nicht,zufÌ_llig,Region ZÌ_rich
Aare_Brugg_BuchiE,47.49485534,8.23655808,47.49467313,8.236561215,20,7/20/17,0,0,1,0,0,0,0,0,1,0,1,0,31,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,200,0.25,39,1,1,5,0,4,0,0,0,1,5,33,0,1,0,0,0,1,0,5,4,Juli,Sommer,Land,>1'001  (> 34 pro Tag),1500,0.033333333,Fluss / Bach,gerader Flussverlauf,nein,0.2,10,ich weiss es nicht,zufÌ_llig,Region ZÌ_rich
Aare_Brugg_BuchiE,47.49485534,8.23655808,47.49467313,8.236561215,20,8/26/17,1,0,0,0,0,0,0,0,0,0,2,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,120,0.575,61,0,0,7,0,1,0,0,0,0,1,54,0,2,0,2,0,0,0,3,7,August,Sommer,Land,>1'001  (> 34 pro Tag),1500,0.046,Fluss / Bach,gerader Flussverlauf,nein,0.2,13.8,ich weiss es nicht,zufÌ_llig,Region ZÌ_rich
Aare_Brugg_BuchiE,47.49485534,8.23655808,47.49467313,8.236561215,20,9/25/17,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,180,0.122222222,18,0,0,3,0,1,0,0,0,1,2,15,0,0,0,0,0,0,0,0,4,September,Herbst,Land,501-1'000 (18-33 pro Tag),750,0.029333333,Fluss / Bach,gerader Flussverlauf,nein,0.2,4.4,ich weiss es nicht,zufÌ_llig,Region ZÌ_rich
Aare_Brugg_BuchiE,47.49485534,8.23655808,47.49467313,8.236561215,20,10/31/17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,200,0.02,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,Oktober,Herbst,Land,501-1'000 (18-33 pro Tag),750,0.005333333,Fluss / Bach,gerader Flussverlauf,nein,0.2,0.8,ich weiss es nicht,zufÌ_llig,Region ZÌ_rich
